 ,Mean1,XM1,YM1
309,34.914,223.500,106.993
310,34.300,223.552,107.113
311,33.414,223.521,106.955
312,32.771,223.471,106.959
313,33.586,223.497,106.946
314,34.557,223.541,106.963
315,33.600,223.380,107.067
316,32.129,223.452,107.041
317,33.000,223.470,107.008
318,33.286,223.468,107.086
319,34.443,223.480,106.959
320,34.400,223.494,107.121
321,34.043,223.495,107.101
322,33.486,223.513,106.988
323,32.500,223.411,107.028
324,34.657,223.376,106.930
325,34.757,223.552,107.032
326,32.814,223.575,106.855
327,34.471,223.451,107.025
328,32.929,223.423,107.008
329,32.814,223.481,107.066
330,34.914,223.395,106.930
331,34.129,223.653,106.901
332,33.271,223.509,107.012
333,34.457,223.664,106.952
334,34.886,223.517,107.007
335,33.729,223.439,106.999
336,34.600,223.430,107.057
337,34.329,223.453,106.911
338,33.829,223.398,107.080
339,33.700,223.375,106.964
340,33.171,223.465,107.133
341,32.943,223.491,107.080
342,33.214,223.490,106.968
343,32.929,223.478,107.029
344,34.057,223.628,106.901
345,34.314,223.525,107.035
346,34.843,223.555,106.908
347,33.943,223.457,106.940
348,33.400,223.430,106.988
349,35.500,223.518,106.999
350,31.714,223.512,107.062
351,32.586,223.578,106.919
352,34.286,223.551,106.911
353,34.471,223.495,106.964
354,33.843,223.476,106.983
355,33.557,223.412,107.038
356,35.014,223.535,107.067
357,33.271,223.530,106.995
358,34.471,223.469,107.006
359,33.143,223.523,107.097
360,34.229,223.601,107.020
361,32.700,223.434,107.005
362,34.014,223.463,106.993
363,32.871,223.483,106.999
364,32.743,223.548,106.922
365,34.357,223.529,106.978
366,34.314,223.512,107.094
367,33.929,223.521,107.066
368,32.871,223.402,106.930
369,33.986,223.619,106.998
370,34.400,223.569,106.939
371,34.200,223.552,107.010
372,33.314,223.505,106.983
373,34.100,223.512,106.994
374,33.086,223.497,107.006
